Dagsetning,Land,Fjöldi sem nýtur tímabundinnar verndar,Nýjar veitingar á tímabundinni vernd,Nýir umsækjendur um hæli,Umsækjendur um hæli í bið eftir niðurstöðu,Ákvarðanir teknar um hæli,Einstaklingum veitt hæli,Hlutfall jákvæðra ákvarðana
2022-03-01,Belgía,225.71285407666113,225.71285407666113,23.972144283184345,266.5464000226181,15.749608904424843,6.907308200799121,0.43608296986933176
2022-04-01,Belgía,319.6853628386289,93.97250876196776,19.543897381850115,267.65346174795167,16.620118979046104,7.621694185950263,0.45858240819812124
2022-05-01,Belgía,381.68081945730813,61.995456618679235,21.630282941132588,273.1887703746195,16.932367157986338,7.607501086907525,0.4496181293134335
2022-06-01,Belgía,418.51191147321305,36.8310920159049,24.82373022574862,277.5744379788255,17.24461533692657,7.593307987864787,0.44065385042874583
2022-07-01,Belgía,445.37944796111594,26.867536487902882,25.675316168312893,288.09152436949427,17.556863515866805,7.5791148888220485,0.4316895715440582
2022-08-01,Belgía,471.82119147773665,26.441743516620747,29.89066658400606,306.0599877576005,18.37533222733136,8.48274219454303,0.45918784675041224
2022-09-01,Belgía,490.3431857285096,18.73489073641405,34.020858405442794,320.79242456396247,19.193800938795913,9.38636950026401,0.4866861219567665
2022-10-01,Belgía,481.52927122296944,17.840725496721564,35.85176818195598,338.0796191980172,20.012269650260464,10.289996805984991,0.5141843971631206
2022-11-01,Belgía,523.5124581913882,16.350450097234084,28.57070837303143,350.38503606807103,19.529704282807376,9.485721193563176,0.4842269069772486
2022-12-01,Belgía,538.2874742948784,14.775016103490174,22.09865520954294,350.2998774738146,19.047138915354285,8.681445581141361,0.45426941679137656
2023-01-01,Belgía,532.4115312911848,13.284740704002692,23.631509906158634,353.1101110842767,18.564573547901198,7.877169968719545,0.4243119266055046
2023-02-01,Belgía,541.7363973622636,12.518313355694845,20.352904027286176,349.4908708283785,19.34992502826603,8.544245623728228,0.44026946169901127
2023-03-01,Belgía,549.7413052223678,11.624148116002356,22.35413099231222,345.91420986960856,20.135276508630863,9.211321278736909,0.45622699679251777
